Time,Building,Method,Consumption_kWh,Actions_Disc
517,Building_5,Meta-RL,0.06446406645275604,0.0
518,Building_5,Meta-RL,0.13962138134653185,0.0
519,Building_5,Meta-RL,0.23852204802954938,0.0
520,Building_5,Meta-RL,0.29381577034979633,0.0
521,Building_5,Meta-RL,0.772027944294622,0.0
522,Building_5,Meta-RL,0.873468787290024,0.0
523,Building_5,Meta-RL,0.6546269126968467,0.0
524,Building_5,Meta-RL,0.5327784760343504,3.0
525,Building_5,Meta-RL,0.37097315357979116,0.0
526,Building_5,Meta-RL,0.3073955452548781,0.0
527,Building_5,Meta-RL,0.3077784381778198,0.0
528,Building_5,Meta-RL,0.3122395483465448,0.0
529,Building_5,Meta-RL,0.2935820458862421,2.0
530,Building_5,Meta-RL,0.2229677131284305,0.0
531,Building_5,Meta-RL,0.18531544852750623,0.0
532,Building_5,Meta-RL,0.1637209190266499,0.0
533,Building_5,Meta-RL,0.13983133201432557,0.0
534,Building_5,Meta-RL,0.15890858159915522,2.0
535,Building_5,Meta-RL,0.19191812165239908,0.0
536,Building_5,Meta-RL,0.3495997015715721,3.0
537,Building_5,Meta-RL,0.44015791965912776,0.0
538,Building_5,Meta-RL,0.5642930477087134,3.0
539,Building_5,Meta-RL,0.6698537965313227,0.0
540,Building_5,Meta-RL,0.6939261399078372,0.0
541,Building_5,Meta-RL,0.7380059058290249,0.0
542,Building_5,Meta-RL,0.4517453637472767,0.0
543,Building_5,Meta-RL,0.4750390618117336,0.0
544,Building_5,Meta-RL,0.5688565860155407,0.0
545,Building_5,Meta-RL,0.5464316279675695,0.0
546,Building_5,Meta-RL,0.5388136688824084,0.0
547,Building_5,Meta-RL,0.6136982544897832,0.0
548,Building_5,Meta-RL,0.8852262189780865,0.0
549,Building_5,Meta-RL,0.7315861660637919,0.0
550,Building_5,Meta-RL,0.545322926172293,0.0
551,Building_5,Meta-RL,0.4926751625950587,0.0
552,Building_5,Meta-RL,0.46395748576944945,0.0
553,Building_5,Meta-RL,0.38503773517282347,0.0
554,Building_5,Meta-RL,0.315311414943543,0.0
555,Building_5,Meta-RL,0.2716916203999527,0.0
556,Building_5,Meta-RL,0.2363654042287944,0.0
557,Building_5,Meta-RL,0.25841956974750946,0.0
558,Building_5,Meta-RL,0.40700319974106763,3.0
559,Building_5,Meta-RL,0.33195595075662193,0.0
560,Building_5,Meta-RL,0.050363534349516535,0.0
561,Building_5,Meta-RL,0.5499050023123343,0.0
562,Building_5,Meta-RL,0.6860086632367521,0.0
563,Building_5,Meta-RL,0.7195585747135824,0.0
564,Building_5,Meta-RL,0.4140996995445013,0.0
565,Building_5,Meta-RL,0.2604907927696192,0.0
566,Building_5,Meta-RL,0.34088030874511366,0.0
567,Building_5,Meta-RL,0.8771915987154483,0.0
568,Building_5,Meta-RL,1.8213411030007214,0.0
569,Building_5,Meta-RL,1.1452823373645549,0.0
570,Building_5,Meta-RL,1.0369504268232408,0.0
571,Building_5,Meta-RL,0.8813387831749125,0.0
572,Building_5,Meta-RL,0.674059019063372,0.0
573,Building_5,Meta-RL,0.5153371905732368,0.0
574,Building_5,Meta-RL,0.6019705168428998,0.0
575,Building_5,Meta-RL,0.6010513831952657,0.0
576,Building_5,Meta-RL,0.42101549141353556,0.0
577,Building_5,Meta-RL,0.36388122337619744,4.0
578,Building_5,Meta-RL,0.2677126133864755,0.0
579,Building_5,Meta-RL,0.2762601192585787,2.0
580,Building_5,Meta-RL,0.22508192920332853,0.0
581,Building_5,Meta-RL,0.16847488289149914,0.0
582,Building_5,Meta-RL,0.19613882655778747,0.0
583,Building_5,Meta-RL,0.2703250584768469,0.0
584,Building_5,Meta-RL,0.03987288762348465,0.0
585,Building_5,Meta-RL,0.051414258442769416,0.0
586,Building_5,Meta-RL,0.1884577132272594,0.0
587,Building_5,Meta-RL,0.269837860480192,0.0
588,Building_5,Meta-RL,0.3462114296798813,0.0
589,Building_5,Meta-RL,0.43601803270372175,0.0
590,Building_5,Meta-RL,0.5513799385055205,0.0
591,Building_5,Meta-RL,0.6083481585425021,0.0
592,Building_5,Meta-RL,0.6373060958404653,0.0
593,Building_5,Meta-RL,1.2825038960912034,0.0
594,Building_5,Meta-RL,1.127905908594813,0.0
595,Building_5,Meta-RL,0.5072086134622451,0.0
596,Building_5,Meta-RL,0.4037790380549016,0.0
597,Building_5,Meta-RL,0.5108984905103676,0.0
598,Building_5,Meta-RL,0.5469124467236757,0.0
599,Building_5,Meta-RL,0.5513172354693832,0.0
600,Building_5,Meta-RL,0.5012890440736666,0.0
601,Building_5,Meta-RL,0.49407874557217446,4.0
602,Building_5,Meta-RL,0.3373323320662025,0.0
603,Building_5,Meta-RL,0.3353324156478365,3.0
604,Building_5,Meta-RL,0.2853459594954841,3.0
605,Building_5,Meta-RL,0.23428375354231545,2.0
606,Building_5,Meta-RL,0.17277820433667496,0.0
607,Building_5,Meta-RL,0.43739166502106663,0.0
608,Building_5,Meta-RL,0.5576131204030875,0.0
609,Building_5,Meta-RL,0.03946438691245292,0.0
610,Building_5,Meta-RL,0.0702484227752037,0.0
611,Building_5,Meta-RL,0.19727760550346027,0.0
612,Building_5,Meta-RL,0.2794013367587751,0.0
613,Building_5,Meta-RL,0.40164857173342217,0.0
614,Building_5,Meta-RL,0.5477818770565701,0.0
615,Building_5,Meta-RL,0.667194542546237,0.0
616,Building_5,Meta-RL,0.6566093050255983,0.0
617,Building_5,Meta-RL,1.1292033964830188,0.0
618,Building_5,Meta-RL,1.1328595447913365,0.0
619,Building_5,Meta-RL,0.9343938290236227,0.0
620,Building_5,Meta-RL,0.7090760801423716,0.0
621,Building_5,Meta-RL,0.5398981767651482,0.0
622,Building_5,Meta-RL,0.43931988151788226,0.0
623,Building_5,Meta-RL,0.36584726309831234,0.0
624,Building_5,Meta-RL,0.30786253716367,0.0
625,Building_5,Meta-RL,0.42802147624286585,0.0
626,Building_5,Meta-RL,0.509568206735814,4.0
627,Building_5,Meta-RL,0.6233034336059494,3.0
628,Building_5,Meta-RL,0.5029935815902109,3.0
629,Building_5,Meta-RL,0.16703472929208166,2.0
630,Building_5,Meta-RL,0.08563882765305865,0.0
631,Building_5,Meta-RL,0.12979668388440468,0.0
632,Building_5,Meta-RL,0.24423773150790143,0.0
633,Building_5,Meta-RL,0.5562193131431636,0.0
634,Building_5,Meta-RL,0.029048856213533418,0.0
635,Building_5,Meta-RL,0.04132522041782993,0.0
636,Building_5,Meta-RL,0.14345263341109976,0.0
637,Building_5,Meta-RL,0.4134356092183742,3.0
638,Building_5,Meta-RL,1.0833323617030954,3.0
639,Building_5,Meta-RL,0.8439544819055254,1.0
640,Building_5,Meta-RL,0.13280950488268542,0.0
641,Building_5,Meta-RL,0.2512286094358589,0.0
642,Building_5,Meta-RL,0.6499042306798507,0.0
643,Building_5,Meta-RL,0.19519627344238202,0.0
644,Building_5,Meta-RL,0.16724217990229426,0.0
645,Building_5,Meta-RL,0.17031065236595236,0.0
646,Building_5,Meta-RL,0.1699098962907911,0.0
647,Building_5,Meta-RL,0.5324066779175125,0.0
648,Building_5,Meta-RL,0.5569820149475866,0.0
649,Building_5,Meta-RL,0.5878960969436363,2.0
650,Building_5,Meta-RL,0.4612436661007403,2.0
651,Building_5,Meta-RL,0.24459079658428995,0.0
652,Building_5,Meta-RL,0.2303591790813549,3.0
653,Building_5,Meta-RL,0.2265139476266747,3.0
654,Building_5,Meta-RL,0.13239487480749293,2.0
655,Building_5,Meta-RL,0.3040286643355621,0.0
656,Building_5,Meta-RL,0.03987288762348465,2.0
657,Building_5,Meta-RL,0.3888833722300059,0.0
658,Building_5,Meta-RL,0.39962035812573315,0.0
659,Building_5,Meta-RL,0.029048856213533418,0.0
660,Building_5,Meta-RL,0.06339163415330765,0.0
661,Building_5,Meta-RL,0.12383209097740439,0.0
662,Building_5,Meta-RL,0.23994390866793547,0.0
663,Building_5,Meta-RL,0.32177532094593503,0.0
664,Building_5,Meta-RL,0.31914389647265495,0.0
665,Building_5,Meta-RL,0.8397420845857172,0.0
666,Building_5,Meta-RL,0.7830480029686527,0.0
667,Building_5,Meta-RL,0.5677942619090974,3.0
668,Building_5,Meta-RL,0.47663154877683345,0.0
669,Building_5,Meta-RL,0.3961507860462944,0.0
670,Building_5,Meta-RL,0.31021481556918995,0.0
671,Building_5,Meta-RL,0.3116621340688631,0.0
672,Building_5,Meta-RL,0.2978035972907991,0.0
673,Building_5,Meta-RL,0.29064795219298173,2.0
674,Building_5,Meta-RL,0.31413106658107914,2.0
675,Building_5,Meta-RL,0.2554526726701317,3.0
676,Building_5,Meta-RL,0.15344757921569868,3.0
677,Building_5,Meta-RL,0.16872831623630422,2.0
678,Building_5,Meta-RL,0.12088123979039359,0.0
679,Building_5,Meta-RL,0.0959808237036294,0.0
680,Building_5,Meta-RL,0.029382240897452755,0.0
681,Building_5,Meta-RL,0.029382240897452755,0.0
682,Building_5,Meta-RL,0.033953363474592935,0.0
683,Building_5,Meta-RL,0.10276133622436937,0.0
684,Building_5,Meta-RL,0.15812934176764154,0.0
685,Building_5,Meta-RL,0.28625633077709356,0.0
686,Building_5,Meta-RL,0.35750550846448487,3.0
687,Building_5,Meta-RL,0.33895566004788014,1.0
688,Building_5,Meta-RL,0.3220987160165879,0.0
689,Building_5,Meta-RL,0.29074658670385334,0.0
690,Building_5,Meta-RL,0.520180751210706,0.0
691,Building_5,Meta-RL,0.8122026158247622,0.0
692,Building_5,Meta-RL,0.35709782945855895,0.0
693,Building_5,Meta-RL,0.1395893341384608,0.0
694,Building_5,Meta-RL,0.11012314786715306,0.0
695,Building_5,Meta-RL,0.5528515601638962,3.0
696,Building_5,Meta-RL,0.5900544746025967,0.0
697,Building_5,Meta-RL,0.40128886595174623,0.0
698,Building_5,Meta-RL,0.3730059697738629,2.0
699,Building_5,Meta-RL,0.24470361217811848,0.0
700,Building_5,Meta-RL,0.15908565268183697,0.0
701,Building_5,Meta-RL,0.1319953253966511,0.0
702,Building_5,Meta-RL,0.12310725373355794,0.0
703,Building_5,Meta-RL,0.20660279112111926,0.0
704,Building_5,Meta-RL,0.4505278919326047,3.0
705,Building_5,Meta-RL,0.39665787367456784,3.0
706,Building_5,Meta-RL,0.40084904888350525,0.0
707,Building_5,Meta-RL,0.48093203242086513,0.0
708,Building_5,Meta-RL,0.5699607450231583,0.0
709,Building_5,Meta-RL,0.32283048900343264,0.0
710,Building_5,Meta-RL,0.35969831497793386,0.0
711,Building_5,Meta-RL,0.6148090975601483,0.0
712,Building_5,Meta-RL,0.5449420187006053,0.0
713,Building_5,Meta-RL,0.5230459737825156,0.0
714,Building_5,Meta-RL,0.4837010868698227,0.0
715,Building_5,Meta-RL,0.39281056283913784,0.0
716,Building_5,Meta-RL,0.35424672992572903,0.0
717,Building_5,Meta-RL,0.32974280923872773,0.0
718,Building_5,Meta-RL,0.2491126063042043,0.0
719,Building_5,Meta-RL,0.4774209483054325,0.0
720,Building_5,Meta-RL,0.8424716783448724,0.0
721,Building_5,Meta-RL,0.7605262978296427,3.0
722,Building_5,Meta-RL,0.34186585235667255,3.0
723,Building_5,Meta-RL,0.23046913531026325,0.0
724,Building_5,Meta-RL,0.20793230866918766,0.0
725,Building_5,Meta-RL,0.1764843919977123,0.0
726,Building_5,Meta-RL,0.14793967094006452,0.0
727,Building_5,Meta-RL,0.2738533097071695,0.0
728,Building_5,Meta-RL,0.039601699486574764,0.0
729,Building_5,Meta-RL,0.049673171244805095,0.0
730,Building_5,Meta-RL,0.1746674314119385,0.0
731,Building_5,Meta-RL,0.6138515917844687,0.0
732,Building_5,Meta-RL,0.9237666654128649,0.0
733,Building_5,Meta-RL,0.9447693507134435,0.0
734,Building_5,Meta-RL,0.9893051724862081,0.0
735,Building_5,Meta-RL,0.9675230192213709,0.0
736,Building_5,Meta-RL,0.8173790425327582,0.0
737,Building_5,Meta-RL,0.8365919835639134,0.0
738,Building_5,Meta-RL,0.7745589344462068,0.0
739,Building_5,Meta-RL,0.6238725339863637,0.0
740,Building_5,Meta-RL,0.6879565160804031,0.0
741,Building_5,Meta-RL,0.6542691811783132,0.0
742,Building_5,Meta-RL,0.33811034532177353,0.0
743,Building_5,Meta-RL,0.3243467233736065,0.0
744,Building_5,Meta-RL,0.34392523092207516,0.0
745,Building_5,Meta-RL,0.36793886864691444,4.0
746,Building_5,Meta-RL,0.3896564267315663,0.0
747,Building_5,Meta-RL,0.4896698202976236,3.0
748,Building_5,Meta-RL,0.2350292881918987,2.0
749,Building_5,Meta-RL,0.12880169207497377,0.0
750,Building_5,Meta-RL,0.42296009491493214,2.0
751,Building_5,Meta-RL,0.22524955364013152,0.0
752,Building_5,Meta-RL,0.41979234877332267,0.0
753,Building_5,Meta-RL,0.24965725663728086,0.0
754,Building_5,Meta-RL,0.11148638427291788,0.0
755,Building_5,Meta-RL,0.17928341877391557,0.0
756,Building_5,Meta-RL,0.2754779099422663,0.0
757,Building_5,Meta-RL,0.39328908507705923,0.0
758,Building_5,Meta-RL,0.5017756583020145,0.0
759,Building_5,Meta-RL,0.5058507465950288,0.0
760,Building_5,Meta-RL,0.485403260346576,0.0
761,Building_5,Meta-RL,0.7293096114841973,0.0
762,Building_5,Meta-RL,1.0570492764280865,0.0
763,Building_5,Meta-RL,0.7653528527488354,0.0
764,Building_5,Meta-RL,0.7462147364241628,0.0
765,Building_5,Meta-RL,0.4030321830564276,0.0
766,Building_5,Meta-RL,0.24069798597154404,0.0
767,Building_5,Meta-RL,0.4799508819490097,0.0
768,Building_5,Meta-RL,0.5297442234267432,0.0
769,Building_5,Meta-RL,0.5157763274304215,4.0
770,Building_5,Meta-RL,0.4046489783924118,3.0
771,Building_5,Meta-RL,0.30778914852349804,0.0
772,Building_5,Meta-RL,0.26587708951055,0.0
773,Building_5,Meta-RL,0.3387564181604511,2.0
774,Building_5,Meta-RL,0.18681141060861056,0.0
775,Building_5,Meta-RL,0.2257116931314705,3.0
776,Building_5,Meta-RL,0.029382240897452755,0.0
777,Building_5,Meta-RL,0.029382240897452755,0.0
778,Building_5,Meta-RL,0.1060683988089389,0.0
779,Building_5,Meta-RL,0.17841846881420484,0.0
780,Building_5,Meta-RL,0.2303197533267341,0.0
781,Building_5,Meta-RL,0.22134475204825688,0.0
782,Building_5,Meta-RL,0.25632166620507696,0.0
783,Building_5,Meta-RL,0.34256091511905795,3.0
784,Building_5,Meta-RL,0.32907676072251485,0.0
785,Building_5,Meta-RL,0.5256379912359649,0.0
786,Building_5,Meta-RL,0.9058542124355272,0.0
787,Building_5,Meta-RL,0.7507797881214666,0.0
788,Building_5,Meta-RL,0.3972910671748873,0.0
789,Building_5,Meta-RL,0.08533079548730675,0.0
790,Building_5,Meta-RL,0.07669859286813394,3.0
791,Building_5,Meta-RL,0.3394175731255819,0.0
792,Building_5,Meta-RL,0.5408397913263225,1.0
793,Building_5,Meta-RL,0.5003648766052623,3.0
794,Building_5,Meta-RL,0.3395034351639874,0.0
795,Building_5,Meta-RL,0.280207618303752,0.0
796,Building_5,Meta-RL,0.24204688510623057,0.0
797,Building_5,Meta-RL,0.23449789179568986,4.0
798,Building_5,Meta-RL,0.1261173668338721,0.0
799,Building_5,Meta-RL,0.17665827244010449,3.0
800,Building_5,Meta-RL,0.029382240897452755,0.0
801,Building_5,Meta-RL,0.029382240897452755,0.0
802,Building_5,Meta-RL,0.19266193510456156,0.0
803,Building_5,Meta-RL,0.48390575660426366,0.0
804,Building_5,Meta-RL,0.5673057702413332,0.0
805,Building_5,Meta-RL,0.2668218424276122,0.0
806,Building_5,Meta-RL,0.09611323571899304,0.0
807,Building_5,Meta-RL,0.13009929638722445,0.0
808,Building_5,Meta-RL,0.21482128646068255,0.0
809,Building_5,Meta-RL,0.7433929433202149,0.0
810,Building_5,Meta-RL,0.7814379513110479,0.0
811,Building_5,Meta-RL,0.5229094381504225,0.0
812,Building_5,Meta-RL,0.47306118673776143,0.0
813,Building_5,Meta-RL,0.23139640946714085,0.0
814,Building_5,Meta-RL,0.3435595200195358,0.0
815,Building_5,Meta-RL,0.3952981453858052,0.0
816,Building_5,Meta-RL,0.3715121846494928,0.0
817,Building_5,Meta-RL,0.3475382441050354,2.0
818,Building_5,Meta-RL,0.3192539169540951,4.0
819,Building_5,Meta-RL,0.24643415651467052,2.0
820,Building_5,Meta-RL,0.20061374117181027,0.0
821,Building_5,Meta-RL,0.24973182179779527,2.0
822,Building_5,Meta-RL,0.10800353187182897,0.0
823,Building_5,Meta-RL,0.12562907017763744,2.0
824,Building_5,Meta-RL,0.029382240897452755,0.0
825,Building_5,Meta-RL,0.029382240897452755,0.0
826,Building_5,Meta-RL,0.054653036903137116,0.0
827,Building_5,Meta-RL,0.11337090807962641,0.0
828,Building_5,Meta-RL,0.17516674379136732,0.0
829,Building_5,Meta-RL,0.2275786180113234,0.0
830,Building_5,Meta-RL,0.2721306603268461,0.0
831,Building_5,Meta-RL,0.31434121423268374,0.0
832,Building_5,Meta-RL,0.336785074491675,0.0
833,Building_5,Meta-RL,0.8774457844303531,0.0
834,Building_5,Meta-RL,0.8162747001365764,0.0
835,Building_5,Meta-RL,0.6194765915273053,0.0
836,Building_5,Meta-RL,1.2539283429698433,3.0
837,Building_5,Meta-RL,0.331794787349281,0.0
838,Building_5,Meta-RL,0.3024088953212898,0.0
839,Building_5,Meta-RL,0.303568099870186,3.0
840,Building_5,Meta-RL,0.314524683868584,0.0
841,Building_5,Meta-RL,0.30739138738524396,2.0
842,Building_5,Meta-RL,0.2402583448620318,0.0
843,Building_5,Meta-RL,0.23077060991279502,2.0
844,Building_5,Meta-RL,0.20354431778576682,0.0
845,Building_5,Meta-RL,0.16114772433109625,0.0
846,Building_5,Meta-RL,0.19365604938099473,0.0
847,Building_5,Meta-RL,0.160102077877095,0.0
848,Building_5,Meta-RL,0.4298547366186209,2.0
849,Building_5,Meta-RL,0.15570157271688476,0.0
850,Building_5,Meta-RL,0.029048856213533418,0.0
851,Building_5,Meta-RL,0.035619860350271045,0.0
852,Building_5,Meta-RL,0.11200146363900046,0.0
853,Building_5,Meta-RL,0.16114328615319157,0.0
854,Building_5,Meta-RL,0.280667012617117,0.0
855,Building_5,Meta-RL,0.3549247282706494,0.0
856,Building_5,Meta-RL,0.39915051987399297,0.0
857,Building_5,Meta-RL,0.37753254519945156,0.0
858,Building_5,Meta-RL,0.6218073690303274,0.0
859,Building_5,Meta-RL,0.8902369950703013,0.0
860,Building_5,Meta-RL,0.8086134963645263,3.0
861,Building_5,Meta-RL,0.3887994145105606,0.0
862,Building_5,Meta-RL,0.11536817893176476,0.0
863,Building_5,Meta-RL,0.39359137000941463,3.0
864,Building_5,Meta-RL,0.4404429768769041,0.0
865,Building_5,Meta-RL,0.33992586549702297,0.0
866,Building_5,Meta-RL,0.29010616230562103,2.0
867,Building_5,Meta-RL,0.2054643102681426,0.0
868,Building_5,Meta-RL,0.19928381158250322,2.0
869,Building_5,Meta-RL,0.15117205241204948,0.0
870,Building_5,Meta-RL,0.14144544343746263,0.0
871,Building_5,Meta-RL,0.15521354342889948,0.0
872,Building_5,Meta-RL,0.24538860428632378,0.0
873,Building_5,Meta-RL,0.5450309857196278,0.0
874,Building_5,Meta-RL,0.46111555357078204,0.0
875,Building_5,Meta-RL,0.44758435272857927,0.0
876,Building_5,Meta-RL,0.47822084133409415,0.0
877,Building_5,Meta-RL,0.6260579420135268,0.0
878,Building_5,Meta-RL,0.5567596600600935,0.0
879,Building_5,Meta-RL,0.281561810744178,0.0
880,Building_5,Meta-RL,0.6309660349600267,0.0
881,Building_5,Meta-RL,0.6950910927762747,0.0
882,Building_5,Meta-RL,0.15591062625165175,0.0
883,Building_5,Meta-RL,0.10263312371680543,0.0
884,Building_5,Meta-RL,0.5232096136637743,3.0
885,Building_5,Meta-RL,0.35528623375599655,0.0
886,Building_5,Meta-RL,0.2737830420653205,0.0
887,Building_5,Meta-RL,0.2012619025037109,0.0
888,Building_5,Meta-RL,0.34598992048707505,0.0
889,Building_5,Meta-RL,0.3467586079665618,2.0
890,Building_5,Meta-RL,0.3088997672474077,0.0
891,Building_5,Meta-RL,0.27997970658916893,0.0
892,Building_5,Meta-RL,0.1736266821255128,0.0
893,Building_5,Meta-RL,0.11316063595604361,0.0
894,Building_5,Meta-RL,0.08353049188829378,0.0
895,Building_5,Meta-RL,0.10845048464797241,0.0
896,Building_5,Meta-RL,0.029382240897452755,0.0
897,Building_5,Meta-RL,0.04808087684802088,0.0
898,Building_5,Meta-RL,1.1187645387303367,0.0
899,Building_5,Meta-RL,0.7314795701180808,0.0
900,Building_5,Meta-RL,0.7552483306674478,0.0
901,Building_5,Meta-RL,0.7600916910477582,0.0
902,Building_5,Meta-RL,0.8088858641126013,0.0
903,Building_5,Meta-RL,0.7745460746575252,0.0
904,Building_5,Meta-RL,0.6110762714458288,0.0
905,Building_5,Meta-RL,0.4928655505054776,0.0
906,Building_5,Meta-RL,0.7088253028539911,0.0
907,Building_5,Meta-RL,0.421624868472032,0.0
908,Building_5,Meta-RL,0.06722007727416629,0.0
909,Building_5,Meta-RL,0.28981458185265163,0.0
910,Building_5,Meta-RL,0.28479838410115654,0.0
911,Building_5,Meta-RL,0.2891532526724008,0.0
912,Building_5,Meta-RL,0.3446548419747526,0.0
913,Building_5,Meta-RL,0.33687164378097023,2.0
914,Building_5,Meta-RL,0.3008700522119167,4.0
915,Building_5,Meta-RL,0.2505319963073096,3.0
916,Building_5,Meta-RL,0.19199100252157814,0.0
917,Building_5,Meta-RL,0.1782606408209645,0.0
918,Building_5,Meta-RL,0.22473286726733904,0.0
919,Building_5,Meta-RL,0.859665643454085,0.0
920,Building_5,Meta-RL,0.039601699486574764,2.0
921,Building_5,Meta-RL,0.03914807717086888,0.0
922,Building_5,Meta-RL,0.038529010776510754,0.0
923,Building_5,Meta-RL,0.047454795302838026,0.0
924,Building_5,Meta-RL,0.11143375271005355,0.0
925,Building_5,Meta-RL,0.1606205493883362,0.0
926,Building_5,Meta-RL,0.24625024946913074,0.0
927,Building_5,Meta-RL,0.28356450822577584,0.0
928,Building_5,Meta-RL,0.46856198109347064,0.0
929,Building_5,Meta-RL,0.8487877708660553,0.0
930,Building_5,Meta-RL,0.802395910833768,0.0
931,Building_5,Meta-RL,0.29258310165798335,0.0
932,Building_5,Meta-RL,0.11279514240739744,0.0
933,Building_5,Meta-RL,0.1748142100576558,0.0
934,Building_5,Meta-RL,0.30139939312576436,0.0
935,Building_5,Meta-RL,0.531683858034818,3.0
936,Building_5,Meta-RL,0.39504500834264716,0.0
937,Building_5,Meta-RL,0.3385621822663594,2.0
938,Building_5,Meta-RL,0.2718206670557973,2.0
939,Building_5,Meta-RL,0.22215734074750015,2.0
940,Building_5,Meta-RL,0.1786104046918105,0.0
941,Building_5,Meta-RL,0.23893785596126757,1.0
942,Building_5,Meta-RL,0.11987928876489436,0.0
943,Building_5,Meta-RL,0.1253725884525203,0.0
944,Building_5,Meta-RL,0.039601699486574764,0.0
945,Building_5,Meta-RL,0.03914807717086888,0.0
946,Building_5,Meta-RL,0.09296343871669738,0.0
947,Building_5,Meta-RL,0.16462646507701056,0.0
948,Building_5,Meta-RL,0.23335108776669888,0.0
949,Building_5,Meta-RL,0.30850300817769133,0.0
950,Building_5,Meta-RL,0.4264421996548784,0.0
951,Building_5,Meta-RL,0.48829815280663125,0.0
952,Building_5,Meta-RL,0.5853471787341191,0.0
953,Building_5,Meta-RL,1.0941912415396897,0.0
954,Building_5,Meta-RL,1.028684636599714,0.0
955,Building_5,Meta-RL,0.5503814284422883,0.0
956,Building_5,Meta-RL,0.5940652715128643,0.0
957,Building_5,Meta-RL,0.3742222576091367,0.0
958,Building_5,Meta-RL,0.30361160375799556,0.0
959,Building_5,Meta-RL,0.3221171143941354,0.0
960,Building_5,Meta-RL,0.4103436288311775,0.0
961,Building_5,Meta-RL,0.4267134397120495,4.0
962,Building_5,Meta-RL,0.3492170037463427,0.0
963,Building_5,Meta-RL,0.3635106745323317,2.0
964,Building_5,Meta-RL,0.3353008509127392,2.0
965,Building_5,Meta-RL,0.17281227955232809,0.0
966,Building_5,Meta-RL,0.11834919411705484,0.0
967,Building_5,Meta-RL,0.27799955644359725,0.0
968,Building_5,Meta-RL,0.37898440922248977,0.0
969,Building_5,Meta-RL,0.03930977805695725,0.0
